CustomerID,Recency,Frequency,Monetary,AvgDaysBetweenOrders,WeekendRatio,CountryEncoded
13692.0,25,3,1488.32,105.5,0.5849056603773585,20.861861564763192
13694.0,4,50,65039.62,7.142857142857143,0.01232394366197183,20.861861564763192
13695.0,31,15,2504.13,15.928571428571429,0.05555555555555555,20.861861564763192
13697.0,39,1,151.29999999999998,,0.0,20.861861564763192
13699.0,155,1,308.58000000000004,,0.0,20.861861564763192
13700.0,26,10,2248.63,33.111111111111114,0.3556701030927835,20.861861564763192
13703.0,318,1,99.5,,0.0,20.861861564763192
13704.0,5,9,2308.06,10.125,0.08208955223880597,20.861861564763192
13705.0,8,3,711.86,182.5,0.0,20.861861564763192
13706.0,303,1,330.79,,0.0,20.861861564763192
13707.0,267,2,806.41,48.0,0.0,20.861861564763192
13708.0,271,1,285.33,,1.0,20.861861564763192
13709.0,4,13,6307.650000000001,25.666666666666668,0.0,20.861861564763192
13710.0,32,1,180.48,,0.0,20.861861564763192
13711.0,219,2,252.06,0.0,0.0,20.861861564763192
13712.0,247,1,228.84,,0.0,20.861861564763192
13715.0,281,5,1077.39,22.5,0.27884615384615385,20.861861564763192
13716.0,269,1,138.28,,0.0,20.861861564763192
13717.0,32,6,1445.01,52.6,0.0,20.861861564763192
13718.0,246,2,306.55,49.0,0.0,20.861861564763192
13719.0,15,5,1041.68,54.25,0.3333333333333333,20.861861564763192
13720.0,117,4,799.9,45.333333333333336,0.0,20.861861564763192
13721.0,36,1,524.14,,0.0,20.861861564763192
13722.0,132,3,2375.41,75.5,0.4588235294117647,20.861861564763192
13723.0,217,1,199.85000000000002,,0.0,20.861861564763192
13725.0,50,8,1980.56,36.57142857142857,0.10576923076923077,20.861861564763192
13726.0,39,2,1079.6599999999999,61.0,0.0,20.861861564763192
13727.0,29,2,333.48,4.0,0.7,20.861861564763192
13728.0,37,6,1016.14,54.0,0.0,20.861861564763192
13730.0,136,2,752.6,25.0,0.0,20.861861564763192
13731.0,219,2,610.59,27.0,0.0,20.861861564763192
13732.0,28,1,491.86,,0.0,20.861861564763192
13735.0,25,4,2883.54,69.33333333333333,0.0,20.861861564763192
13736.0,5,2,729.8,255.0,0.6,20.861861564763192
13737.0,200,1,339.59999999999997,,0.0,20.861861564763192
13739.0,18,1,216.9,,0.0,20.861861564763192
13740.0,241,1,350.75,,0.0,20.861861564763192
13741.0,72,3,668.4300000000001,72.5,0.0,20.861861564763192
13742.0,17,12,3107.87,27.09090909090909,0.5782747603833865,20.861861564763192
13743.0,3,7,1341.6,42.166666666666664,0.0,20.861861564763192
13744.0,95,2,1080.52,197.0,0.6984126984126984,20.861861564763192
13745.0,162,1,300.04,,0.0,20.861861564763192
13747.0,374,1,79.6,,0.0,20.861861564763192
13748.0,96,5,948.25,69.25,0.0,20.861861564763192
13750.0,54,5,1647.26,70.0,0.0,20.861861564763192
13751.0,288,1,296.25,,0.0,20.861861564763192
13752.0,124,6,1175.38,24.0,0.4666666666666667,20.861861564763192
13753.0,288,1,741.26,,0.0,20.861861564763192
13754.0,152,2,282.59999999999997,165.0,0.0,20.861861564763192
13755.0,4,9,2108.06,7.0,0.0,20.861861564763192
13756.0,2,14,5189.52,27.53846153846154,0.0,20.861861564763192
13758.0,12,7,3190.55,59.833333333333336,0.47863247863247865,20.861861564763192
13759.0,33,2,659.4100000000001,37.0,0.04,20.861861564763192
13760.0,54,2,286.79,202.0,0.5087719298245614,20.861861564763192
13761.0,50,2,1070.65,129.0,0.0,20.861861564763192
13762.0,219,1,306.72,,0.0,20.861861564763192
13763.0,63,1,1714.96,,0.0,20.861861564763192
13764.0,71,3,1519.42,133.0,0.0,20.861861564763192
13767.0,2,37,17220.36,9.86111111111111,0.10054347826086957,20.861861564763192
13769.0,2,10,2796.51,40.22222222222222,0.0,20.861861564763192
13771.0,64,4,2634.45,60.666666666666664,0.0,20.861861564763192
13772.0,34,3,1122.63,102.5,0.791907514450867,20.861861564763192
13774.0,82,1,345.0,,0.0,20.861861564763192
13777.0,1,33,25977.16,11.28125,0.025380710659898477,20.861861564763192
13778.0,103,1,178.7,,1.0,20.861861564763192
13780.0,7,2,360.01,163.0,0.0,20.861861564763192
13781.0,251,1,127.84,,1.0,20.861861564763192
13782.0,13,6,908.86,62.4,0.9203539823008849,20.861861564763192
13784.0,10,11,2462.79,31.8,0.0,20.861861564763192
13786.0,367,1,230.39999999999998,,0.0,20.861861564763192
13787.0,76,2,309.04,288.0,0.7741935483870968,20.861861564763192
13790.0,4,1,348.8,,0.0,20.861861564763192
13791.0,128,2,1516.0,40.0,0.0,20.861861564763192
13792.0,66,2,195.55,221.0,0.0,20.861861564763192
13798.0,1,57,37153.85,6.160714285714286,0.15472779369627507,20.861861564763192
13799.0,117,2,688.86,177.0,0.0,20.861861564763192
13800.0,310,1,558.32,,0.0,20.861861564763192
13801.0,67,1,324.8,,0.0,20.861861564763192
13802.0,139,3,4599.42,86.0,0.2,20.861861564763192
13803.0,255,1,277.07,,0.0,20.861861564763192
13804.0,31,7,2588.39,43.0,0.07407407407407407,20.861861564763192
13805.0,52,2,924.6,76.0,0.0,20.861861564763192
13806.0,64,1,256.38,,0.0,20.861861564763192
13807.0,367,1,112.6,,0.0,20.861861564763192
13808.0,6,5,1747.66,22.25,0.5263157894736842,20.861861564763192
13809.0,305,1,155.05,,0.0,22.39278606965174
13810.0,29,3,1499.01,13.5,0.0,25.338326869806092
13811.0,184,3,814.5,27.0,0.0,25.338326869806092
13812.0,42,3,539.0,31.0,0.0,25.338326869806092
13813.0,40,4,1366.8600000000001,31.333333333333332,0.21739130434782608,25.338326869806092
13814.0,92,2,1579.12,44.0,0.0,25.338326869806092
13815.0,22,4,4027.36,98.66666666666667,0.0,25.338326869806092
13816.0,24,2,571.6700000000001,40.0,0.0,25.338326869806092
13817.0,29,2,382.98,322.0,0.0,25.338326869806092
13819.0,302,3,1140.35,8.5,0.0,20.861861564763192
13821.0,145,2,385.64,116.0,0.0,20.861861564763192
13822.0,6,2,632.0,34.0,1.0,20.861861564763192
13823.0,19,2,957.66,72.0,0.0,20.861861564763192
13824.0,33,5,1698.94,69.0,0.0,20.861861564763192
13826.0,176,1,189.5,,0.0,20.861861564763192
13827.0,58,3,409.8,42.5,0.0,20.861861564763192
13828.0,22,1,209.49,,0.0,20.861861564763192
13831.0,16,6,2198.45,70.0,0.1111111111111111,20.861861564763192
13832.0,19,1,52.199999999999996,,1.0,20.861861564763192
13833.0,159,1,383.85,,1.0,20.861861564763192
13835.0,25,4,834.57,62.666666666666664,0.38181818181818183,20.861861564763192
13837.0,212,2,266.59000000000003,105.0,0.0,20.861861564763192
13838.0,6,4,674.82,121.33333333333333,1.0,20.861861564763192
13841.0,253,1,85.0,,0.0,20.861861564763192
13842.0,59,9,3385.62,37.875,0.0,20.861861564763192
13844.0,11,1,361.62,,0.0,20.861861564763192
13845.0,65,1,312.98,,0.0,20.861861564763192
13846.0,25,3,865.0600000000001,167.0,0.0,20.861861564763192
13848.0,92,3,1255.0,136.5,0.0,20.861861564763192
13849.0,52,2,1537.95,119.0,0.0,20.861861564763192
13850.0,129,1,1595.48,,0.0,20.861861564763192
13851.0,96,3,2651.46,95.5,0.0,20.861861564763192
13853.0,57,1,1090.14,,0.0,20.861861564763192
13854.0,9,25,8109.5199999999995,14.416666666666666,0.03636363636363636,20.861861564763192
13856.0,169,3,388.5,17.0,0.0,20.861861564763192
13858.0,57,1,216.17,,0.0,20.861861564763192
13859.0,326,1,201.16,,0.0,20.861861564763192
13860.0,1,5,1245.9,20.75,0.0,20.861861564763192
13862.0,18,8,2209.36,44.285714285714285,0.14388489208633093,20.861861564763192
13863.0,248,1,305.78,,0.0,20.861861564763192
13865.0,58,4,501.56,76.66666666666667,0.0,20.861861564763192
13866.0,74,1,145.67000000000002,,0.0,20.861861564763192
13867.0,31,3,1005.09,93.0,0.0,20.861861564763192
13868.0,7,2,3192.54,31.0,0.0,20.861861564763192
13869.0,123,4,3083.65,77.66666666666667,0.1611842105263158,20.861861564763192
13870.0,2,8,2770.94,40.42857142857143,0.2,20.861861564763192
13871.0,23,13,6403.25,23.416666666666668,0.0,20.861861564763192
13873.0,120,3,389.6,94.5,0.0,20.861861564763192
13874.0,358,1,540.45,,0.0,20.861861564763192
13875.0,54,5,1786.79,61.5,0.11538461538461539,20.861861564763192
13876.0,64,1,122.7,,0.0,20.861861564763192
13877.0,86,1,117.24,,0.0,20.861861564763192
13878.0,55,1,1271.57,,1.0,20.861861564763192
13880.0,21,13,3219.77,28.5,0.09696969696969697,20.861861564763192
13881.0,4,20,17159.52,15.789473684210526,0.0,20.861861564763192
13882.0,3,5,1191.13,14.75,0.0,20.861861564763192
13883.0,11,5,2674.48,60.25,0.0,20.861861564763192
13884.0,7,5,787.6,68.75,0.6101694915254238,20.861861564763192
13885.0,189,2,506.8,11.0,0.0,20.861861564763192
13886.0,71,1,243.56,,0.0,20.861861564763192
13887.0,204,1,349.55,,0.0,20.861861564763192
13888.0,120,2,595.67,98.0,0.0,20.861861564763192
13889.0,93,1,416.90000000000003,,0.0,20.861861564763192
13890.0,1,10,1883.8100000000002,39.333333333333336,0.0,20.861861564763192
13892.0,27,4,632.97,73.0,0.037037037037037035,20.861861564763192
13893.0,298,1,821.1,,0.0,20.861861564763192
13894.0,24,3,564.62,143.0,0.0,20.861861564763192
13895.0,28,4,2593.07,45.0,0.0,20.861861564763192
13897.0,50,1,311.16,,0.0,20.861861564763192
13898.0,326,1,155.93,,0.0,20.861861564763192
13899.0,16,2,388.52,258.0,0.0,20.861861564763192
13900.0,183,3,740.95,39.5,0.0,20.861861564763192
13901.0,72,5,2867.2,61.25,0.0,20.861861564763192
13904.0,37,2,332.64,257.0,0.0,20.861861564763192
13908.0,80,4,2369.55,65.33333333333333,0.0,20.861861564763192
13911.0,57,9,2580.91,30.875,0.24324324324324326,20.861861564763192
13914.0,12,2,626.45,24.0,0.0,20.861861564763192
13917.0,50,2,272.04,141.0,0.0,20.861861564763192
13918.0,50,2,1212.8400000000001,203.0,0.0,20.861861564763192
13919.0,59,2,384.81,62.0,0.0,49.882473684210524
13922.0,352,1,172.25,,0.0,20.861861564763192
13923.0,54,1,351.13,,0.0,20.861861564763192
13924.0,2,6,1838.8500000000001,13.4,0.0,20.861861564763192
13925.0,93,4,678.25,14.0,0.0,20.861861564763192
13926.0,23,1,223.85000000000002,,0.0,20.861861564763192
13927.0,75,1,348.99,,0.0,20.861861564763192
13928.0,11,4,464.57,40.333333333333336,0.0,20.861861564763192
13929.0,169,2,842.65,157.0,0.0,20.861861564763192
13930.0,58,2,337.34,78.0,0.0,20.861861564763192
13931.0,96,2,1237.53,185.0,0.0,20.861861564763192
13932.0,295,1,307.4,,0.0,20.861861564763192
13933.0,109,2,608.7900000000001,39.0,0.0,20.861861564763192
13934.0,264,1,922.1,,0.0,20.861861564763192
13936.0,180,1,376.58,,0.0,20.861861564763192
13937.0,169,1,158.85,,0.0,20.861861564763192
13938.0,35,1,71.66,,0.0,20.861861564763192
13939.0,23,3,568.55,144.0,0.0,20.861861564763192
13940.0,17,4,839.14,41.666666666666664,0.0,20.861861564763192
13941.0,22,5,5112.96,87.25,0.17777777777777778,20.861861564763192
13946.0,79,3,561.5699999999999,94.0,0.45454545454545453,20.861861564763192
13947.0,65,1,90.6,,0.0,20.861861564763192
13948.0,361,1,102.0,,0.0,20.861861564763192
13949.0,3,6,2427.32,17.8,0.1125,20.861861564763192
13950.0,11,4,745.06,78.0,0.0,20.861861564763192
13951.0,176,3,674.45,58.5,0.5128205128205128,20.861861564763192
13952.0,218,2,3251.071,20.0,0.0,20.861861564763192
13953.0,7,7,3515.68,57.166666666666664,0.0,20.861861564763192
13954.0,2,2,439.92,69.0,0.0,20.861861564763192
13955.0,154,2,322.96,151.0,0.0,20.861861564763192
13956.0,5,5,1019.27,66.0,1.0,20.861861564763192
13959.0,79,3,594.04,141.0,0.17777777777777778,20.861861564763192
13960.0,21,2,230.22,50.0,0.0,20.861861564763192
13962.0,22,2,169.55,223.0,0.0,20.861861564763192
13963.0,308,4,664.54,19.333333333333332,0.17142857142857143,20.861861564763192
13967.0,146,1,80.7,,1.0,20.861861564763192
13969.0,7,18,9024.17,20.529411764705884,0.0,20.861861564763192
13971.0,19,8,2758.26,37.714285714285715,0.10738255033557047,20.861861564763192
13972.0,71,2,190.25,131.0,0.6,20.861861564763192
13973.0,287,1,264.7,,0.0,20.861861564763192
13974.0,49,1,413.59000000000003,,0.0,20.861861564763192
13975.0,31,6,2461.2400000000002,48.4,0.03343465045592705,20.861861564763192
13976.0,207,1,357.98,,0.0,20.861861564763192
13978.0,15,2,196.79000000000002,30.0,0.0,20.861861564763192
13979.0,73,1,869.87,,0.0,20.861861564763192
13980.0,60,1,200.14,,0.0,20.861861564763192
13982.0,39,4,1871.81,108.33333333333333,0.0,20.861861564763192
13983.0,30,12,2603.43,30.09090909090909,0.056074766355140186,20.861861564763192
13984.0,27,5,920.51,84.25,0.25,20.861861564763192
13985.0,4,15,7060.13,18.071428571428573,0.05730659025787966,20.861861564763192
13986.0,17,1,320.46,,0.0,20.861861564763192
13988.0,20,6,4147.96,46.2,0.11538461538461539,20.861861564763192
13989.0,66,2,1266.08,173.0,0.0,20.861861564763192
13990.0,213,1,311.3,,0.0,20.861861564763192
13991.0,12,6,852.88,25.8,0.7073170731707317,20.861861564763192
13992.0,30,1,76.8,,0.0,20.861861564763192
13993.0,43,9,3466.36,35.5,0.2644628099173554,20.861861564763192
13994.0,4,6,2274.14,28.2,0.0,20.861861564763192
13995.0,15,5,1393.69,57.5,0.0,20.861861564763192
13999.0,10,12,3901.81,31.545454545454547,0.0,20.861861564763192
14000.0,211,1,635.66,,0.0,20.861861564763192
14001.0,46,3,2043.0800000000002,163.5,0.0,20.861861564763192
14002.0,134,2,529.73,22.0,0.0,20.861861564763192
14004.0,43,7,4582.64,40.5,0.16374269005847952,20.861861564763192
14005.0,10,5,2874.72,51.25,0.35714285714285715,20.861861564763192
14006.0,116,3,962.19,98.0,0.0,20.861861564763192
14009.0,198,2,695.61,7.0,0.0,20.861861564763192
14012.0,278,1,328.8,,0.0,20.861861564763192
14013.0,110,3,473.02,82.5,0.7647058823529411,20.861861564763192
14014.0,77,1,505.18,,0.0,20.861861564763192
14015.0,53,1,917.34,,0.0,20.861861564763192
14016.0,162,4,4341.21,64.66666666666667,0.0,36.70944644339884
14019.0,47,3,1421.61,45.0,0.3787878787878788,20.861861564763192
14020.0,17,2,642.8,71.0,0.0,20.861861564763192
14021.0,155,3,631.9,50.0,0.0,20.861861564763192
14022.0,225,1,440.0,,0.0,20.861861564763192
14023.0,7,2,584.07,242.0,0.5161290322580645,20.861861564763192
14024.0,122,2,327.7,2.0,0.8125,20.861861564763192
14027.0,61,1,104.82,,0.0,20.861861564763192
14029.0,63,2,467.66,80.0,0.0,20.861861564763192
14030.0,18,8,2358.84,49.285714285714285,0.17355371900826447,20.861861564763192
14031.0,7,19,17286.86,19.88888888888889,0.0,20.861861564763192
14032.0,2,11,2975.59,35.9,0.1048951048951049,20.861861564763192
14034.0,22,3,648.89,67.5,0.0,20.861861564763192
14035.0,29,5,1428.02,66.75,0.42424242424242425,20.861861564763192
14036.0,285,1,626.65,,0.0,20.861861564763192
14037.0,176,2,147.20000000000002,188.0,0.0,20.861861564763192
14038.0,78,3,1560.38,64.0,0.0,20.861861564763192
14039.0,33,1,152.2,,1.0,20.861861564763192
14040.0,41,12,3560.32,25.90909090909091,0.7336244541484717,20.861861564763192
14041.0,266,1,141.41,,0.0,20.861861564763192
14044.0,27,4,646.42,94.0,0.7378640776699029,20.861861564763192
14045.0,109,4,1659.75,87.66666666666667,0.0,20.861861564763192
14046.0,284,1,154.99,,0.0,20.861861564763192
14047.0,9,5,1308.6100000000001,90.5,0.0,20.861861564763192
14048.0,305,1,409.93,,0.0,20.861861564763192
14049.0,17,4,5578.72,100.0,0.0,20.861861564763192
14050.0,32,2,746.36,74.0,0.0,20.861861564763192
14051.0,1,23,15610.390000000001,16.136363636363637,0.10952380952380952,20.861861564763192
14052.0,20,1,225.36,,1.0,20.861861564763192
14053.0,124,2,260.25,35.0,1.0,20.861861564763192
14054.0,65,1,92.46,,0.0,20.861861564763192
14055.0,106,1,725.6400000000001,,0.0,20.861861564763192
14056.0,1,23,8152.71,12.318181818181818,0.0,20.861861564763192
14057.0,24,17,6211.66,20.5,0.11307420494699646,20.861861564763192
14059.0,267,1,183.6,,0.0,20.861861564763192
14060.0,5,19,6140.42,19.944444444444443,0.04455445544554455,20.861861564763192
14062.0,10,12,10464.85,31.818181818181817,0.0,20.861861564763192
14064.0,29,5,1334.34,60.75,0.0,20.861861564763192
14066.0,267,1,152.55,,0.0,20.861861564763192
14067.0,64,2,374.7,32.0,0.4807692307692308,20.861861564763192
14068.0,320,1,265.85,,1.0,20.861861564763192
14071.0,4,8,1437.57,37.0,0.34055727554179566,20.861861564763192
14073.0,32,1,151.04,,0.0,20.861861564763192
14075.0,5,3,942.26,127.5,0.3953488372093023,20.861861564763192
14076.0,129,1,118.67,,0.0,20.861861564763192
14077.0,41,5,499.41999999999996,57.75,0.047619047619047616,20.861861564763192
14078.0,102,6,1049.37,53.8,0.0,20.861861564763192
14079.0,125,1,375.1,,1.0,20.861861564763192
14080.0,33,1,45.599999999999994,,0.0,20.861861564763192
14081.0,302,2,921.62,67.0,0.46,20.861861564763192
14082.0,365,1,182.25,,0.0,20.861861564763192
14083.0,4,9,1002.9,45.5,0.0,20.861861564763192
14085.0,2,18,4421.29,21.058823529411764,0.0,20.861861564763192
14087.0,3,1,191.47,,0.0,20.861861564763192
14088.0,10,13,50491.81,25.5,0.16298811544991512,20.861861564763192
14089.0,57,1,158.75,,0.0,20.861861564763192
14090.0,325,1,76.32000000000001,,0.0,20.861861564763192
14092.0,8,14,4076.91,26.53846153846154,0.17757009345794392,20.861861564763192
14093.0,12,1,433.86,,1.0,20.861861564763192
14096.0,4,17,65164.79,5.625,0.0,20.861861564763192
14098.0,37,1,147.35,,0.0,20.861861564763192
14099.0,16,11,3104.17,33.4,0.0,20.861861564763192
14100.0,138,1,191.95000000000002,,0.0,20.861861564763192
14101.0,74,6,5976.79,50.0,0.11428571428571428,20.861861564763192
14102.0,5,5,1105.8799999999999,9.25,0.08620689655172414,20.861861564763192
14104.0,155,2,216.20999999999998,11.0,0.0,20.861861564763192
14105.0,239,1,1266.23,,0.0,20.861861564763192
14107.0,52,7,2703.23,51.666666666666664,0.2032520325203252,20.861861564763192
14108.0,31,2,597.91,70.0,0.0,20.861861564763192
14109.0,73,1,144.2,,0.0,20.861861564763192
14110.0,4,12,5683.15,23.545454545454547,0.0,20.861861564763192
14111.0,14,4,692.85,75.33333333333333,0.0,20.861861564763192
14112.0,23,7,2915.15,41.833333333333336,0.275,20.861861564763192
14113.0,4,4,1840.42,116.66666666666667,0.0,20.861861564763192
14114.0,274,2,386.53,56.0,0.0,20.861861564763192
14116.0,20,5,1382.74,25.0,0.1111111111111111,20.861861564763192
14117.0,144,1,90.0,,0.0,20.861861564763192
14121.0,4,4,2780.15,18.0,0.0,20.861861564763192
14124.0,84,1,419.58000000000004,,0.0,20.861861564763192
14125.0,11,3,2720.63,33.5,0.0,20.861861564763192
14126.0,8,3,706.1300000000001,1.0,0.0,20.861861564763192
14127.0,123,3,709.71,93.0,0.0,20.861861564763192
14128.0,61,2,637.5,195.0,0.0,20.861861564763192
14129.0,2,5,1123.8600000000001,64.5,0.0,20.861861564763192
14130.0,319,1,480.91,,0.0,20.861861564763192
14132.0,2,11,3586.0299999999997,17.7,0.0,20.861861564763192
14133.0,130,3,605.64,93.0,0.0,20.861861564763192
14135.0,2,15,4690.31,26.142857142857142,0.08208955223880597,20.861861564763192
14138.0,2,2,965.8800000000001,62.0,0.0,20.861861564763192
14139.0,46,1,415.82,,0.0,20.861861564763192
14140.0,4,2,935.05,27.0,0.0,20.861861564763192
14141.0,3,4,915.13,33.666666666666664,0.0,20.861861564763192
14142.0,373,1,311.81,,0.0,20.861861564763192
14143.0,134,1,115.8,,0.0,20.861861564763192
14145.0,47,4,3742.2,56.333333333333336,0.0,20.861861564763192
14146.0,9,5,4191.0,86.75,0.0,20.861861564763192
14147.0,78,2,483.4,207.0,0.4,20.861861564763192
14148.0,234,1,157.2,,0.0,20.861861564763192
14149.0,221,1,446.62,,0.0,20.861861564763192
14150.0,36,2,658.64,324.0,0.0,20.861861564763192
14152.0,75,2,621.29,158.0,0.40816326530612246,20.861861564763192
14154.0,239,2,1345.62,0.0,0.0,20.861861564763192
14155.0,266,1,118.75,,0.0,20.861861564763192
14156.0,10,55,117210.08,6.314814814814815,0.035842293906810034,36.70944644339884
14157.0,20,2,424.89000000000004,265.0,1.0,20.861861564763192
14158.0,40,1,507.66,,1.0,20.861861564763192
14159.0,20,11,4630.35,33.9,0.41191489361702127,20.861861564763192
14161.0,216,3,1097.6200000000001,76.0,1.0,20.861861564763192
14162.0,174,2,289.36,118.0,1.0,20.861861564763192
14163.0,87,4,2445.91,50.0,0.3269230769230769,20.861861564763192
14164.0,71,2,1631.77,10.0,0.0,20.861861564763192
14165.0,276,1,120.44,,0.0,20.861861564763192
14167.0,39,4,562.59,96.66666666666667,0.0,20.861861564763192
14171.0,98,1,363.79,,0.0,20.861861564763192
14173.0,11,4,450.84,69.0,0.0,20.861861564763192
14174.0,33,1,134.46,,1.0,20.861861564763192
14175.0,60,3,3222.3,134.5,0.0,20.861861564763192
14176.0,297,4,576.9000000000001,23.0,0.0,20.861861564763192
14177.0,86,4,549.46,31.0,0.0,20.861861564763192
14178.0,9,7,1600.26,28.5,0.16037735849056603,20.861861564763192
14179.0,41,2,701.57,11.0,0.24203821656050956,20.861861564763192
14180.0,11,25,4748.52,14.625,0.025,20.861861564763192
14184.0,67,1,452.89,,0.0,20.861861564763192
14185.0,331,1,197.65,,0.0,20.861861564763192
14188.0,31,6,2054.36,55.4,0.0,20.861861564763192
14189.0,2,15,4654.08,25.571428571428573,0.07547169811320754,20.861861564763192
14191.0,2,13,4684.76,17.833333333333332,0.0,20.861861564763192
14193.0,68,2,853.39,201.0,0.0,20.861861564763192
14194.0,5,21,11349.52,14.9,0.06390328151986183,20.861861564763192
14195.0,202,2,1012.0,50.0,0.2857142857142857,20.861861564763192
14196.0,107,1,335.52,,0.0,20.861861564763192
14198.0,18,4,701.4,73.33333333333333,0.23076923076923078,20.861861564763192
14199.0,218,1,185.39999999999998,,0.0,20.861861564763192
14201.0,60,7,747.44,49.5,0.16216216216216217,20.861861564763192
14204.0,2,1,150.61,,0.0,20.861861564763192
14205.0,17,2,466.7,247.0,0.5833333333333334,20.861861564763192
14206.0,239,1,328.15999999999997,,0.0,20.861861564763192
14208.0,95,1,151.74,,0.0,20.861861564763192
14209.0,11,6,2073.43,63.8,0.0,20.861861564763192
14210.0,106,6,1905.8400000000001,52.6,0.0,20.861861564763192
14211.0,53,9,2241.1,29.75,0.11607142857142858,20.861861564763192
14212.0,90,1,1070.48,,1.0,20.861861564763192
14214.0,31,5,1004.38,61.25,0.0,20.861861564763192
14215.0,12,6,1789.72,71.0,0.0,20.861861564763192
14216.0,3,4,1839.3,11.0,0.0,20.861861564763192
14217.0,2,17,2004.98,22.25,0.11,20.861861564763192
14218.0,43,1,169.48000000000002,,0.0,20.861861564763192
14219.0,4,1,89.94,,0.0,20.861861564763192
14220.0,247,2,632.4,110.0,0.0,20.861861564763192
14221.0,42,9,3432.8,36.75,0.0,20.861861564763192
14222.0,177,1,683.17,,0.0,20.861861564763192
14223.0,92,3,991.13,85.5,0.3,20.861861564763192
14224.0,110,4,1009.73,69.33333333333333,1.0,20.861861564763192
14226.0,29,5,2214.79,59.5,0.0,20.861861564763192
14227.0,26,10,3350.96,28.444444444444443,0.08571428571428572,20.861861564763192
14229.0,52,3,1547.2,140.5,0.0,20.861861564763192
14231.0,184,3,925.71,52.0,0.0,20.861861564763192
14232.0,43,5,2048.07,54.75,0.40869565217391307,20.861861564763192
14233.0,49,4,1462.72,89.0,0.0,20.861861564763192
14234.0,22,4,754.12,11.666666666666666,0.0,20.861861564763192
14235.0,75,5,3144.86,45.75,0.08860759493670886,20.861861564763192
14236.0,81,2,490.86,291.0,0.0,20.861861564763192
14237.0,373,1,161.0,,0.0,20.861861564763192
14238.0,326,1,146.85,,0.0,20.861861564763192
14239.0,43,11,2380.85,26.8,0.0,20.861861564763192
14240.0,30,2,890.34,195.0,0.0,20.861861564763192
14241.0,184,1,213.70000000000002,,0.0,20.861861564763192
14242.0,235,2,280.55,91.0,0.0,20.861861564763192
14243.0,9,10,2588.77,39.111111111111114,0.0,20.861861564763192
14245.0,220,2,1693.45,43.0,0.0,20.861861564763192
14246.0,111,3,1474.06,67.5,0.3333333333333333,20.861861564763192
14247.0,278,1,136.76999999999998,,1.0,20.861861564763192
14248.0,318,1,302.58,,0.0,20.861861564763192
14250.0,7,3,1904.05,41.0,0.6666666666666666,20.861861564763192
14251.0,2,5,2879.7000000000003,13.5,0.0,20.861861564763192
14256.0,260,2,969.0600000000001,104.0,0.0,20.861861564763192
14257.0,64,5,3099.7200000000003,63.25,0.0660377358490566,20.861861564763192
14258.0,9,9,12669.98,40.5,0.1981981981981982,20.861861564763192
14259.0,142,1,120.0,,0.0,20.861861564763192
14261.0,51,2,1163.45,27.0,0.0,20.861861564763192
14262.0,8,8,2618.23,32.714285714285715,0.0,20.861861564763192
14264.0,155,2,333.97,90.0,0.0,20.861861564763192
14265.0,109,2,530.18,39.0,0.0,11.040539419087137
14267.0,163,3,1516.24,48.5,0.0,20.861861564763192
14270.0,332,1,492.65000000000003,,0.0,20.861861564763192
14271.0,226,1,112.32,,0.0,20.861861564763192
14272.0,74,2,437.96,180.0,0.0,20.861861564763192
14273.0,51,4,559.97,63.0,0.0,20.861861564763192
14276.0,99,3,1119.74,95.0,0.375,20.861861564763192
14277.0,15,3,4188.0,98.0,0.0,25.094200096084553
14280.0,197,1,134.04,,0.0,20.861861564763192
14282.0,3,15,3701.44,25.571428571428573,0.05844155844155844,20.861861564763192
14284.0,31,2,595.25,55.0,0.0,20.861861564763192
14285.0,21,4,1910.01,51.333333333333336,0.5925925925925926,20.861861564763192
14286.0,24,3,4628.75,109.5,0.0,20.861861564763192
14287.0,8,3,176.63,95.0,0.0,20.861861564763192
14288.0,213,1,426.6,,0.0,20.861861564763192
14289.0,9,6,911.26,55.6,0.0,20.861861564763192
14290.0,11,5,2314.65,87.0,0.0,20.861861564763192
14291.0,2,11,3883.25,27.2,0.0,20.861861564763192
14292.0,8,9,4871.93,34.125,0.2,20.861861564763192
14293.0,3,4,1046.56,121.0,0.0,20.861861564763192
14295.0,40,1,166.20000000000002,,1.0,20.861861564763192
14297.0,18,4,1305.33,85.33333333333333,0.0,20.861861564763192
14298.0,8,44,51527.3,7.953488372093023,0.0,20.861861564763192
14299.0,8,9,3965.62,44.25,0.0,20.861861564763192
14300.0,19,1,43.2,,0.0,20.861861564763192
14301.0,117,1,640.14,,1.0,20.861861564763192
14304.0,223,1,383.45,,1.0,20.861861564763192
14305.0,71,3,1858.96,31.5,0.0,20.861861564763192
14306.0,51,2,2093.32,34.0,0.0,20.861861564763192
14307.0,89,6,2995.72,56.4,0.0,20.861861564763192
14309.0,8,9,2352.53,43.125,0.0,20.861861564763192
14311.0,243,1,310.26,,0.0,20.861861564763192
14312.0,47,6,1611.59,57.6,0.0,20.861861564763192
14314.0,107,1,120.0,,0.0,20.861861564763192
14315.0,45,6,2481.13,43.8,0.0,20.861861564763192
14317.0,65,1,508.58000000000004,,0.0,20.861861564763192
14320.0,207,2,477.79,126.0,0.0,20.861861564763192
14321.0,11,5,1530.75,80.25,0.0,20.861861564763192
